Batch_num,loss,proto_acc,categorical_accuracy,val_loss,val_proto_acc,val_categorical_accuracy,
285,6.3090677,0.93333334,0.93333334,
286,6.2636747,0.9433333,0.9433333,
287,6.270173,0.9433333,0.9433333,
288,6.2136545,0.9633333,0.9633333,
289,6.2434874,0.96,0.96,
290,6.2859945,0.94666666,0.94666666,
291,6.3365073,0.94,0.94,
292,6.2694235,0.95666665,0.95666665,
293,6.2466197,0.96,0.96,
294,6.2455454,0.9266667,0.9266667,
295,6.266161,0.94666666,0.94666666,
296,6.312665,0.95,0.95,
297,6.2889943,0.9633333,0.9633333,
298,6.1982827,0.94,0.94,
299,6.171385,0.96666664,0.96666664,
300,6.250178,0.95,0.95,7.5265574,0.8933333,0.8933333,
301,6.21834,0.94,0.94,
302,6.2764373,0.93,0.93,
303,6.274978,0.93333334,0.93333334,
304,6.259671,0.9633333,0.9633333,
305,6.1475286,0.97333336,0.97333336,
306,6.1945324,0.94666666,0.94666666,
307,6.2620983,0.93333334,0.93333334,
308,6.207364,0.98,0.98,
309,6.2785215,0.94,0.94,
310,6.237162,0.9533333,0.9533333,
311,6.234884,0.9633333,0.9633333,
312,6.2721562,0.95,0.95,
313,6.239969,0.97,0.97,
314,6.209094,0.9633333,0.9633333,
315,6.20637,0.95,0.95,
316,6.2408643,0.9533333,0.9533333,
317,6.201881,0.9433333,0.9433333,
318,6.1992254,0.9633333,0.9633333,
319,6.2786922,0.9433333,0.9433333,
320,6.2207847,0.95,0.95,7.8489475,0.8566667,0.8566667,
321,6.2354307,0.95666665,0.95666665,
322,6.2730203,0.95666665,0.95666665,
323,6.30753,0.93,0.93,
324,6.191768,0.97,0.97,
325,6.198077,0.9633333,0.9633333,
326,6.188881,0.95,0.95,
327,6.1980042,0.94666666,0.94666666,
328,6.2572346,0.96666664,0.96666664,
329,6.2066936,0.97,0.97,
330,6.2598023,0.94666666,0.94666666,
331,6.2438245,0.93333334,0.93333334,
332,6.204727,0.95,0.95,
333,6.258271,0.95666665,0.95666665,
334,6.232243,0.92333335,0.92333335,
335,6.1843405,0.95666665,0.95666665,
336,6.187558,0.94,0.94,
337,6.2375193,0.95,0.95,
338,6.160535,0.96,0.96,
339,6.2494435,0.9533333,0.9533333,
340,6.1929374,0.98333335,0.98333335,7.922042,0.8433333,0.8433333,
341,6.1925893,0.9633333,0.9633333,
342,6.167329,0.96,0.96,
343,6.170927,0.97333336,0.97333336,
344,6.1803865,0.9633333,0.9633333,
345,6.146304,0.96666664,0.96666664,
346,6.239177,0.93666667,0.93666667,
347,6.2842603,0.9066667,0.9066667,
348,6.2116413,0.95666665,0.95666665,
349,6.204567,0.9433333,0.9433333,
350,6.108123,0.96,0.96,
351,6.1655436,0.96666664,0.96666664,
352,6.280069,0.93666667,0.93666667,
353,6.164269,0.9633333,0.9633333,
354,6.2590656,0.93333334,0.93333334,
355,6.283936,0.96,0.96,
356,6.2628894,0.94,0.94,
357,6.2090497,0.9433333,0.9433333,
358,6.0867224,0.98,0.98,
359,6.1602087,0.97,0.97,
360,6.261906,0.93666667,0.93666667,7.194881,0.9033333,0.9033333,
361,6.1627765,0.9633333,0.9633333,
362,6.116715,0.9633333,0.9633333,
363,6.168176,0.95666665,0.95666665,
364,6.231921,0.96,0.96,
365,6.2926373,0.91,0.91,
366,6.1826825,0.9533333,0.9533333,
367,6.1679273,0.9433333,0.9433333,
368,6.2174673,0.93666667,0.93666667,
369,6.175295,0.96666664,0.96666664,
370,6.1946535,0.95666665,0.95666665,
371,6.144172,0.96666664,0.96666664,
372,6.1709857,0.9633333,0.9633333,
373,6.136323,0.9533333,0.9533333,
374,6.218743,0.96,0.96,
375,6.148357,0.9633333,0.9633333,
376,6.123209,0.9633333,0.9633333,
377,6.137655,0.95666665,0.95666665,
378,6.1076145,0.98333335,0.98333335,
379,6.121653,0.9633333,0.9633333,
380,6.172587,0.95,0.95,7.6230154,0.91,0.91,
381,6.1804905,0.9533333,0.9533333,
382,6.1801357,0.9633333,0.9633333,
383,6.1802936,0.9533333,0.9533333,
384,6.1515493,0.95,0.95,
385,6.125146,0.96,0.96,
386,6.2018943,0.9633333,0.9633333,
387,6.1715326,0.97333336,0.97333336,
388,6.142581,0.97,0.97,
389,6.2127833,0.94666666,0.94666666,
390,6.1844563,0.95666665,0.95666665,
391,6.1518474,0.9766667,0.9766667,
392,6.1057944,0.9633333,0.9633333,
393,6.1526213,0.97,0.97,
394,6.082947,0.96666664,0.96666664,
395,6.16675,0.9766667,0.9766667,
396,6.1417136,0.96666664,0.96666664,
397,6.1161175,0.9866667,0.9866667,
398,6.1579447,0.94666666,0.94666666,
399,6.1119933,0.97,0.97,
400,6.1242423,0.9633333,0.9633333,7.416778,0.8566667,0.8566667,
401,6.1003013,0.9633333,0.9633333,
402,6.1376996,0.9633333,0.9633333,
403,6.145877,0.9533333,0.9533333,
404,6.242519,0.93666667,0.93666667,
405,6.0885773,0.97,0.97,
406,6.1639056,0.96,0.96,
407,6.1269255,0.96666664,0.96666664,
408,6.15834,0.97,0.97,
409,6.16327,0.9633333,0.9633333,
410,6.104657,0.97333336,0.97333336,
411,6.1809263,0.95,0.95,
412,6.12195,0.96,0.96,
413,6.173263,0.9633333,0.9633333,
414,6.113608,0.9766667,0.9766667,
415,6.175911,0.96,0.96,
416,6.1541486,0.97333336,0.97333336,
417,6.1379247,0.97,0.97,
418,6.13758,0.95,0.95,
419,6.0953054,0.97,0.97,
420,6.2108173,0.94,0.94,7.195428,0.9,0.9,
421,6.1444745,0.9533333,0.9533333,
422,6.106465,0.98333335,0.98333335,
423,6.2142954,0.9433333,0.9433333,
424,6.1071024,0.9766667,0.9766667,
425,6.1387644,0.95,0.95,
426,6.0884724,0.97,0.97,
427,6.0873036,0.97333336,0.97333336,
428,6.105248,0.98,0.98,
429,6.1139812,0.96,0.96,
430,6.183015,0.94666666,0.94666666,
431,6.1212096,0.95,0.95,
432,6.0702524,0.9766667,0.9766667,
433,6.0868406,0.97333336,0.97333336,
434,6.1281204,0.9533333,0.9533333,
435,6.0791698,0.97333336,0.97333336,
436,6.1250095,0.97,0.97,
437,6.1364136,0.95,0.95,
438,6.113871,0.96666664,0.96666664,
439,6.155477,0.9533333,0.9533333,
440,6.143923,0.94666666,0.94666666,7.3072195,0.86,0.86,
441,6.049538,0.9766667,0.9766667,
442,6.0830593,0.97,0.97,
443,6.090175,0.9766667,0.9766667,
444,6.1390314,0.95,0.95,
445,6.099348,0.97,0.97,
446,6.1641192,0.96,0.96,
447,6.085048,0.97,0.97,
448,6.1215544,0.97,0.97,
449,6.121057,0.96666664,0.96666664,
450,6.0988526,0.9766667,0.9766667,
451,6.1489735,0.95,0.95,
452,6.0678964,0.98333335,0.98333335,
453,6.0832844,0.97,0.97,
454,6.107933,0.97333336,0.97333336,
455,6.100929,0.97333336,0.97333336,
456,6.1938305,0.95,0.95,
457,6.074731,0.97333336,0.97333336,
458,6.121356,0.97,0.97,
459,6.093154,0.9633333,0.9633333,
460,6.110138,0.9533333,0.9533333,7.026998,0.9033333,0.9033333,
461,6.1355176,0.96,0.96,
462,6.1346593,0.97,0.97,
463,6.2032022,0.9633333,0.9633333,
464,6.258367,0.94,0.94,
465,6.1287327,0.96666664,0.96666664,
466,6.1496906,0.96,0.96,
467,6.163628,0.9633333,0.9633333,
468,6.076039,0.98,0.98,
469,6.0325274,0.98,0.98,
470,6.065857,0.97333336,0.97333336,
471,6.0466533,0.9766667,0.9766667,
472,6.0927787,0.96666664,0.96666664,
473,6.1073756,0.99,0.99,
474,6.126361,0.95666665,0.95666665,
475,6.0779543,0.9633333,0.9633333,
476,5.99717,0.9866667,0.9866667,
477,6.2439756,0.93666667,0.93666667,
478,6.088096,0.9766667,0.9766667,
479,6.085652,0.97333336,0.97333336,
480,6.0788593,0.96666664,0.96666664,7.710699,0.87666667,0.87666667,
481,6.064807,0.97333336,0.97333336,
482,6.088816,0.9766667,0.9766667,
483,6.1232057,0.96,0.96,
484,6.0746665,0.95666665,0.95666665,
485,6.023694,0.97333336,0.97333336,
486,6.0751996,0.98333335,0.98333335,
487,6.0972652,0.96,0.96,
488,6.1240625,0.9633333,0.9633333,
489,6.0637116,0.96666664,0.96666664,
490,6.0828815,0.95,0.95,
491,6.102088,0.98333335,0.98333335,
492,6.0762067,0.97,0.97,
493,6.0686126,0.9766667,0.9766667,
494,6.125545,0.97,0.97,
495,6.063199,0.95,0.95,
496,6.125993,0.9533333,0.9533333,
497,6.130843,0.96,0.96,
498,6.0390267,0.98,0.98,
499,6.0967402,0.9766667,0.9766667,
500,6.12351,0.97,0.97,7.28769,0.88666666,0.88666666,
501,6.071385,0.97,0.97,
502,6.1036115,0.98333335,0.98333335,
503,6.1297,0.9533333,0.9533333,
504,6.08104,0.9533333,0.9533333,
505,6.1027985,0.95,0.95,
506,6.0516224,0.98333335,0.98333335,
507,6.1293902,0.96,0.96,
508,6.05037,0.97333336,0.97333336,
509,6.0343657,0.99,0.99,
510,6.150212,0.9533333,0.9533333,
511,6.124178,0.95,0.95,
512,6.122488,0.96666664,0.96666664,
513,6.06963,0.9766667,0.9766667,
514,6.062526,0.97,0.97,
515,6.0186176,0.9866667,0.9866667,
516,6.1274934,0.95666665,0.95666665,
517,6.2026386,0.95666665,0.95666665,
518,6.1091185,0.9766667,0.9766667,
519,6.0364695,0.95666665,0.95666665,
520,6.0612946,0.9766667,0.9766667,7.29837,0.9033333,0.9033333,
521,6.10517,0.9766667,0.9766667,
522,6.0632014,0.94666666,0.94666666,
523,6.0685587,0.9766667,0.9766667,
524,6.036725,0.97,0.97,
525,6.0899076,0.9533333,0.9533333,
526,6.060709,0.96666664,0.96666664,
527,6.0455017,0.98333335,0.98333335,
528,6.1221576,0.96666664,0.96666664,
529,6.0976768,0.95,0.95,
530,6.0295806,0.96666664,0.96666664,
531,6.0253363,0.9866667,0.9866667,
532,6.074517,0.96,0.96,
533,6.089646,0.9633333,0.9633333,
534,6.0997405,0.97333336,0.97333336,
535,6.053895,0.97333336,0.97333336,
536,6.1969223,0.93333334,0.93333334,
537,6.0679464,0.97,0.97,
538,6.0300136,0.9866667,0.9866667,
539,6.06507,0.9633333,0.9633333,
540,6.1019497,0.95666665,0.95666665,7.5984793,0.87666667,0.87666667,
541,6.099943,0.97,0.97,
542,6.0172243,0.99,0.99,
543,6.0570126,0.97,0.97,
544,6.0550222,0.98333335,0.98333335,
545,6.0546637,0.9766667,0.9766667,
546,6.1343613,0.93333334,0.93333334,
547,6.0628133,0.97,0.97,
548,6.067914,0.95,0.95,
549,6.1090493,0.96,0.96,
550,6.0412993,0.96666664,0.96666664,
551,6.0235233,0.9866667,0.9866667,
552,6.016161,0.96666664,0.96666664,
553,6.0600686,0.9766667,0.9766667,
554,6.0864367,0.96666664,0.96666664,
555,6.0704346,0.9866667,0.9866667,
556,6.070406,0.9766667,0.9766667,
557,6.088193,0.97333336,0.97333336,
558,6.10059,0.95,0.95,
559,6.1152034,0.96,0.96,
560,6.099886,0.96,0.96,7.858974,0.8666667,0.8666667,
561,6.032684,0.9766667,0.9766667,
562,6.0454364,0.9633333,0.9633333,
563,6.104549,0.97333336,0.97333336,
564,5.9861827,0.98333335,0.98333335,
565,6.019046,0.9866667,0.9866667,
566,6.0599866,0.99333334,0.99333334,
567,6.023988,0.99,0.99,
568,6.088106,0.97,0.97,
569,6.123397,0.95666665,0.95666665,
570,6.093978,0.9766667,0.9766667,
571,6.0834403,0.9533333,0.9533333,
572,6.059557,0.97,0.97,
573,5.994916,0.9766667,0.9766667,
574,6.0123086,0.95666665,0.95666665,
575,6.10525,0.95666665,0.95666665,
576,6.0626903,0.97333336,0.97333336,
577,6.0621133,0.98,0.98,
578,6.134929,0.94666666,0.94666666,
579,6.0352497,0.96666664,0.96666664,
580,6.0425196,0.98333335,0.98333335,7.410096,0.89,0.89,
581,6.111787,0.98,0.98,
582,6.049762,0.98333335,0.98333335,
583,6.090974,0.98,0.98,
584,5.985834,0.98,0.98,
585,6.0709095,0.93666667,0.93666667,
586,6.089904,0.98,0.98,
587,6.0646415,0.96666664,0.96666664,
588,6.0334067,0.99,0.99,
589,6.0574827,0.98,0.98,
590,6.0301166,0.97,0.97,
591,6.0137167,0.9766667,0.9766667,
592,6.048691,0.9766667,0.9766667,
593,6.0193105,0.98,0.98,
594,6.068908,0.95666665,0.95666665,
595,5.969575,0.9866667,0.9866667,
596,6.0801444,0.96,0.96,
597,6.046596,0.96,0.96,
598,6.028138,0.98333335,0.98333335,
599,6.036591,0.98333335,0.98333335,
600,6.0473285,0.97,0.97,7.294499,0.88666666,0.88666666,
601,6.0464892,0.9633333,0.9633333,
602,5.9687905,0.99,0.99,
603,6.122011,0.97,0.97,
604,6.0743346,0.95666665,0.95666665,
605,6.0701804,0.96,0.96,
606,6.0279803,0.98,0.98,
607,6.1013436,0.96,0.96,
608,6.055707,0.98333335,0.98333335,
609,6.0098042,0.98333335,0.98333335,
610,5.9820843,0.98333335,0.98333335,
611,6.0629816,0.9533333,0.9533333,
612,6.080903,0.97,0.97,
613,6.0487375,0.96666664,0.96666664,
614,6.0787983,0.96,0.96,
615,6.0794277,0.97333336,0.97333336,
616,6.116491,0.95666665,0.95666665,
617,6.0398693,0.9766667,0.9766667,
618,6.0580554,0.98333335,0.98333335,
619,6.0060806,0.99333334,0.99333334,
620,6.0762844,0.97,0.97,7.224999,0.9166667,0.9166667,
621,6.0048766,0.97,0.97,
622,6.0543256,0.96666664,0.96666664,
623,5.9827175,0.99333334,0.99333334,
624,5.9737425,0.99666667,0.99666667,
625,6.044943,0.97333336,0.97333336,
626,6.029646,0.98,0.98,
627,6.040327,0.97,0.97,
628,6.0609922,0.9766667,0.9766667,
629,6.108981,0.93,0.93,
630,5.984467,0.99333334,0.99333334,
631,5.98531,0.9866667,0.9866667,
632,6.0697436,0.97333336,0.97333336,
633,6.0179687,0.98,0.98,
634,6.086201,0.98,0.98,
635,5.966628,0.9866667,0.9866667,
636,5.956971,0.97,0.97,
637,6.0300403,0.98,0.98,
638,6.0746408,0.9766667,0.9766667,
639,6.0095067,0.98333335,0.98333335,
640,6.0240307,0.98,0.98,7.794105,0.8233333,0.8233333,
641,6.024236,0.98333335,0.98333335,
642,6.055656,0.98,0.98,
643,6.04412,0.97,0.97,
644,5.985792,0.99333334,0.99333334,
645,6.0011883,0.9866667,0.9866667,
646,6.0587153,0.9633333,0.9633333,
647,6.0359263,0.97333336,0.97333336,
648,6.0976872,0.98,0.98,
649,5.994173,0.9866667,0.9866667,
650,6.043863,0.97,0.97,
651,5.997707,0.99333334,0.99333334,
652,6.028387,0.97,0.97,
653,6.016879,0.96,0.96,
654,5.987417,0.99,0.99,
655,6.032949,0.97333336,0.97333336,
656,6.046269,0.98,0.98,
657,6.036725,0.98,0.98,
658,6.0785594,0.97333336,0.97333336,
659,6.050375,0.9633333,0.9633333,
660,6.0202847,0.9866667,0.9866667,6.880134,0.87666667,0.87666667,
661,6.0108576,0.98333335,0.98333335,
662,6.0559793,0.97333336,0.97333336,
663,6.0388794,0.96,0.96,
664,6.034807,0.97333336,0.97333336,
665,5.9909115,0.9866667,0.9866667,
666,6.109634,0.95,0.95,
667,5.9832773,0.9866667,0.9866667,
668,6.0421896,0.9766667,0.9766667,
669,6.0251064,0.9766667,0.9766667,
670,6.0292706,0.97,0.97,
671,6.0244617,0.9866667,0.9866667,
672,5.9766793,0.98,0.98,
673,5.9548135,0.98,0.98,
674,6.021551,0.95666665,0.95666665,
675,5.9910045,0.99333334,0.99333334,
676,6.0069814,0.9866667,0.9866667,
677,6.043686,0.97333336,0.97333336,
678,6.0734334,0.98,0.98,
679,6.0391593,0.97333336,0.97333336,
680,6.0357904,0.96666664,0.96666664,7.7682486,0.8566667,0.8566667,
681,5.977537,0.98333335,0.98333335,
682,6.0509768,0.96,0.96,
683,6.013899,0.98,0.98,
684,6.0053844,0.99,0.99,
685,5.995789,0.98,0.98,
686,6.0213404,0.97,0.97,
687,6.0404716,0.98,0.98,
688,6.059471,0.95,0.95,
689,5.9743958,0.9766667,0.9766667,
690,6.0150023,0.98,0.98,
691,6.0175037,0.97,0.97,
692,6.008853,0.96,0.96,
693,6.0363617,0.97,0.97,
694,6.053836,0.96666664,0.96666664,
695,6.051064,0.9633333,0.9633333,
